_id,_rev,aout,avril,code_contrat,code_produit,dec,fev,janv,juillet,juin,mai,mars,nov,oct,sept,societe,typeContrat
101003637,1-83eaf39bf923a7c51cc75cd03f1c0012,89928,69846,101003637,50,89928,69846,69846,89928,89928,89928,69846,89928,89928,89928,ORANGE ,Retraite complementaire ORANGE 
101003213,1-ef74784f286393118ec78d413ffc72c4,45980,45980,101003213,50,45980,45980,45980,45980,45980,45980,45980,45980,45980,45980,ORANGE ,Retraite complementaire ORANGE 
101003514,1-11f03cda5a889d0272ecf50edb591ca8,72908,72908,101003514,50,72908,72908,72908,72908,72908,72908,72908,72908,72908,72908,ORANGE ,Retraite complementaire ORANGE 
101001815,1-2426d17e067aac71968652dd8ca4fa51,115020,115020,101001815,50,115020,115020,115020,115020,115020,115020,115020,115020,115020,115020,ORANGE ,Retraite complementaire ORANGE 
1760000123,1-f25cb8c4844ffee77b4f63701694141c,5000,5000,1760000123,50,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,IVOSEP ,Retraite complementaire IVOSEP 
1760000177,1-a7af09cffa58203473a02d821b32787e,5000,5000,1760000177,50,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,IVOSEP ,Retraite complementaire IVOSEP 
2020000002,1-33915f605e6b58193ed9214009fac6bd,0,0,2020000002,50,0,1673516,,0,0,0,0,0,0,0,NOPCI ,Retraite complementaire  NOPCI 
101002015,1-5f1b66cf0dba09f65752a2232c03affa,106280,106280,101002015,50,106280,106280,106280,106280,106280,106280,106280,106280,106280,106280,ORANGE ,Retraite complementaire ORANGE 
101003217,1-ad538a7d26124c9ac02e896e149a289e,75624,75624,101003217,50,75624,75624,75624,75624,75624,75624,75624,75624,75624,75624,ORANGE ,Retraite complementaire ORANGE 
101003518,1-cc41800c9661b5ca33daae9e28f3fffd,150000,150000,101003518,50,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,ORANGE ,Retraite complementaire ORANGE 
1760000119,1-e62f82b0c0c93e80bbc0976550cabd5c,5000,5000,1760000119,50,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,IVOSEP ,Retraite complementaire IVOSEP 
101003662,1-db7a2e52b092ccbc03e398f440e26938,45512,45512,101003662,50,45512,45512,45512,45512,45512,45512,45512,45512,45512,45512,ORANGE ,Retraite complementaire ORANGE 
101003541,1-39b8514743e6e4f0f41aa2d5aff775aa,85140,85140,101003541,50,93654,85140,85140,85140,85140,85140,85140,93654,85140,85140,ORANGE ,Retraite complementaire ORANGE 
1760000127,1-dc56d0f1c37d96aacf0419f8d9499297,5000,5000,1760000127,50,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,IVOSEP ,Retraite complementaire IVOSEP 
2020000006,1-84d3c7c46862de753280204a0f331ffd,0,0,2020000006,50,0,1673516,,0,0,0,0,0,0,0,NOPCI ,Retraite complementaire  NOPCI 
101003545,1-1f7ab03ca72d213416d9d2c354745e2e,89928,89928,101003545,50,89928,89928,89928,89928,89928,89928,89928,89928,89928,89928,ORANGE ,Retraite complementaire ORANGE 
101001471,1-cb93cbf4daa37776f30250c4366fc1e4,48006,48006,101001471,50,0,48006,48006,48006,48006,48006,48006,0,0,48006,ORANGE ,Retraite complementaire ORANGE 
1760000180,1-2fffcdb363cab3af2db7012037b0d955,5000,5000,1760000180,50,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,IVOSEP ,Retraite complementaire IVOSEP 
101002119,1-c7014c265baf1a1ee2247c697c636d41,152350,152350,101002119,50,152350,152350,152350,152350,152350,152350,152350,152350,152350,152350,ORANGE ,Retraite complementaire ORANGE 
101003676,1-a8f828598a1166135c5c09c0d4b7146b,80000,80000,101003676,50,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,ORANGE ,Retraite complementaire ORANGE 
1760000140,1-f9bfe530921f542da4fae908dfcc10df,5000,5000,1760000140,50,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,IVOSEP ,Retraite complementaire IVOSEP 
1820000173,1-332e72fa355ef91fb0b197c362b0c35a,10400,10400,1820000173,50,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,SAHAM ASSURANCE VIE ,Retraite complementaire  SAHAM VIE 
101001524,1-7e39c4ad606f7e24b8607c11874d9b20,18328,36656,101001524,50,18328,36656,36656,18328,36656,36656,36656,18328,18328,18328,ORANGE ,Retraite complementaire ORANGE 
1760000172,1-f79b52cf1fc00ef644305a4d32b9cb74,5000,5000,1760000172,50,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,IVOSEP ,Retraite complementaire IVOSEP 
101002248,1-0ffd1086319832064b184d3f75af558c,158256,158256,101002248,50,158256,158256,158256,158256,158256,158256,158256,158256,158256,158256,ORANGE ,Retraite complementaire ORANGE 
101003681,1-1caedf9e195e36904d712267f23c130a,0,80800,101003681,50,0,80800,80800,80800,80800,80800,80800,0,0,0,ORANGE ,Retraite complementaire ORANGE 
101001896,1-c96c52769b8112e622166a6755cf1dd3,62304,62304,101001896,50,62304,62304,62304,62304,62304,62304,62304,62304,62304,62304,ORANGE ,Retraite complementaire ORANGE 
101002754,1-0273a0cde48eb7145f2341eb6adfd433,166048,166048,101002754,50,166048,166048,166048,166048,166048,166048,166048,166048,166048,166048,ORANGE ,Retraite complementaire ORANGE 
1820000177,1-dbb0b4a714375c32ffe23b8e5db95aa4,17200,10400,1820000177,50,17200,10400,10400,10400,10400,10400,10400,17200,17200,17200,SAHAM ASSURANCE VIE ,Retraite complementaire  SAHAM VIE 
101003689,1-2779477efd45915f53725ac1ca8a21ee,48480,48480,101003689,50,48480,48480,48480,48480,48480,48480,48480,48480,48480,48480,ORANGE ,Retraite complementaire ORANGE 
1760000144,1-4a256313039545463bb125c9011d849a,5000,5000,1760000144,50,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,IVOSEP ,Retraite complementaire IVOSEP 
1760000176,1-8f9ae1e39601b8aab4d6c7d5f975b59e,5000,5000,1760000176,50,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,IVOSEP ,Retraite complementaire IVOSEP 
101003754,1-2ca638bd0b6cbf923dd5355ecd96bbc5,271520,271520,101003754,50,271520,271520,271520,271520,271520,271520,271520,271520,271520,271520,ORANGE ,Retraite complementaire ORANGE 
101001996,1-0f2f7d5834fec45373eed327c24fb32f,208500,208500,101001996,50,208500,208500,208500,208500,208500,208500,208500,208500,208500,208500,ORANGE ,Retraite complementaire ORANGE 
1820000190,1-a636fa4a3fc45d4aa3cf912be68613ec,10400,10400,1820000190,50,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,SAHAM ASSURANCE VIE ,Retraite complementaire  SAHAM VIE 
101002805,1-e33035ef4d55ec2d48ed8364713da203,80522,80522,101002805,50,80522,80522,80522,80522,80522,80522,80522,80522,80522,80522,ORANGE ,Retraite complementaire ORANGE 
101003733,1-9865dea0f56b3ae79d4f59765616b436,72000,72000,101003733,50,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,ORANGE ,Retraite complementaire ORANGE 
1760000184,1-fc6d8ab6f9ff204a313e8de94408e69c,5000,5000,1760000184,50,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,IVOSEP ,Retraite complementaire IVOSEP 
1760000148,1-5247659e9f9abc1c928103c2e70c1507,50000,50000,1760000148,50,50000,30000,30000,50000,50000,50000,30000,50000,50000,50000,IVOSEP ,Retraite complementaire IVOSEP 
101003737,1-cdfbf6c692bced3e6bbd302ba43588a6,76000,76000,101003737,50,76000,76000,76000,76000,76000,76000,76000,76000,76000,76000,ORANGE ,Retraite complementaire ORANGE 
1760000191,1-12f0eddc8714a5f2f4028ba4e8af616c,5000,5000,1760000191,50,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,IVOSEP ,Retraite complementaire IVOSEP 
101002138,1-666193861ec291b576cf8c478262f361,70060,70060,101002138,50,70060,70060,70060,70060,70060,70060,70060,70060,70060,70060,ORANGE ,Retraite complementaire ORANGE 
101003801,1-d4cd851a99f39b159411dea59492a1bb,72000,72000,101003801,50,72000,0,0,72000,72000,72000,0,72000,72000,72000,ORANGE ,Retraite complementaire ORANGE 
1820000194,1-793cd41bd298222117a3a56fdbaf9ed1,0,0,1820000194,50,0,0,0,0,0,0,0,0,0,0,SAHAM ASSURANCE VIE ,Retraite complementaire  SAHAM VIE 
101002819,1-94eaa20faa55df66465422833a140d35,48436,48436,101002819,50,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,ORANGE ,Retraite complementaire ORANGE 
101002161,1-141774a85aea1403d10246431f4269ea,109120,109120,101002161,50,109120,109120,109120,109120,109120,109120,109120,109120,109120,109120,ORANGE ,Retraite complementaire ORANGE 
1760000188,1-7e604febe571da19517f485403e456cb,5000,5000,1760000188,50,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,IVOSEP ,Retraite complementaire IVOSEP 
1820000198,1-17893302133e80b896408c8f50fed2fd,0,0,1820000198,50,0,0,0,0,0,0,0,0,0,0,SAHAM ASSURANCE VIE ,Retraite complementaire  SAHAM VIE 
101002844,1-fd99c8a3f6b98bd72f348b6270119530,99016,99016,101002844,50,99016,99016,99016,99016,99016,99016,99016,99016,99016,99016,ORANGE ,Retraite complementaire ORANGE 
1760000150,1-e97063d6b1d7ca6d16bd7e70bed2e5aa,5000,5000,1760000150,50,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,IVOSEP ,Retraite complementaire IVOSEP 
1760000195,1-8dd6fe8dccb3aa62490b65cb5d13d53c,5000,5000,1760000195,50,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,IVOSEP ,Retraite complementaire IVOSEP 
101003805,1-9b9a33d6dddd24a884735b6dacb7f18d,48480,48480,101003805,50,48480,0,0,48480,48480,48480,0,48480,48480,48480,ORANGE ,Retraite complementaire ORANGE 
101002792,1-8b9f42d829b4641aa315915621db5f9a,123106,123106,101002792,50,123106,123106,123106,123106,123106,123106,123106,123106,123106,123106,ORANGE ,Retraite complementaire ORANGE 
101003423,1-e2ed3a2c4d4ac8c74285cf693624c5f6,59448,59448,101003423,50,59448,59448,59448,59448,59448,59448,59448,59448,59448,59448,ORANGE ,Retraite complementaire ORANGE 
101003290,1-6d2b7ad5c53e7d9378b8902e66635c85,95820,95820,101003290,50,95820,95820,95820,95820,95820,95820,95820,95820,95820,95820,ORANGE ,Retraite complementaire ORANGE 
1760000190,1-431f07c901fa305366cc5edf96a12ac5,5000,5000,1760000190,50,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,IVOSEP ,Retraite complementaire IVOSEP 
1760000154,1-313ab97193dfe499ab9ff5dc6c80521c,5000,5000,1760000154,50,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,IVOSEP ,Retraite complementaire IVOSEP 
1760000237,1-41ec0ccf5745d4ee74a2ebb72efb334d,5000,5000,1760000237,50,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,IVOSEP ,Retraite complementaire IVOSEP 
101003809,1-2c52c49a413bf2a8ddab8395b432794e,69920,69920,101003809,50,69920,0,0,69920,69920,69920,0,69920,69920,69920,ORANGE ,Retraite complementaire ORANGE 
101003433,1-01449587d6292093645546076028630f,50616,50616,101003433,50,50616,50616,50616,50616,50616,50616,50616,50616,50616,50616,ORANGE ,Retraite complementaire ORANGE 
101003410,1-a146c6e5534d0dcedadb374945f169b0,52830,52830,101003410,50,52830,52830,52830,52830,52830,52830,52830,52830,52830,52830,ORANGE ,Retraite complementaire ORANGE 
101002820,1-448171b629b14862b89fef742821d023,116716,116716,101002820,50,116716,116716,116716,116716,116716,116716,116716,116716,116716,116716,ORANGE ,Retraite complementaire ORANGE 
101003414,1-fde2725f77f692d85a92d7d2e7152fab,79308,79308,101003414,50,79308,79308,79308,79308,79308,79308,79308,79308,79308,79308,ORANGE ,Retraite complementaire ORANGE 
101000473,1-7e657cc34b2b4abad2530ba3c731130a,26034,26034,101000473,50,26034,26034,26034,26034,26034,26034,26034,26034,26034,26034,ORANGE ,Retraite complementaire ORANGE 
101003472,1-ef48ed959660d32a6c10e38f960667d2,99432,99432,101003472,50,99432,99432,99432,99432,99432,99432,99432,99432,99432,99432,ORANGE ,Retraite complementaire ORANGE 
1760000194,1-c3acc53dce70b8ddb0c9fb7b1937dc71,5000,5000,1760000194,50,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,IVOSEP ,Retraite complementaire IVOSEP 
1760000158,1-e1e34119a89eb68466c4891447951239,5000,5000,1760000158,50,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,IVOSEP ,Retraite complementaire IVOSEP 
1990000002,1-a9d45ed3ef2852beadaf8fce6dc31bdf,75000,75000,1990000002,50,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,NPSP ,Retraite complementaire  NPSP 
101002828,1-22041f1ca3b44d48d6a765663cc7cd46,154308,154308,101002828,50,154308,154308,154308,154308,154308,154308,154308,154308,154308,154308,ORANGE ,Retraite complementaire ORANGE 
101003476,1-7d0e71056056ec0d28d0bfc064f281c0,52234,52234,101003476,50,52234,52234,52234,52234,52234,52234,52234,52234,52234,52234,ORANGE ,Retraite complementaire ORANGE 
101000884,1-bf95de8abc9537d664d2b951932339ba,59968,59968,101000884,50,59968,59968,59968,59968,59968,59968,59968,59968,59968,59968,ORANGE ,Retraite complementaire ORANGE 
101003441,1-2f35035c2575705afea5c58c6a645f0b,49008,49008,101003441,50,49008,49008,49008,49008,49008,49008,49008,49008,49008,49008,ORANGE ,Retraite complementaire ORANGE 
101002879,1-22e576c5ed0e0a8d0366e8b9a77b695e,57194,57194,101002879,50,57194,57194,57194,57194,57194,57194,57194,57194,57194,57194,ORANGE ,Retraite complementaire ORANGE 
101003481,1-20c5db961daf226083e620c0e8a1085e,48432,48432,101003481,50,48432,48432,48432,48432,48432,48432,48432,48432,48432,48432,ORANGE ,Retraite complementaire ORANGE 
1760000198,1-6d15c3d94855dc4c249a6c57fe7f737e,5000,5000,1760000198,50,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,IVOSEP ,Retraite complementaire IVOSEP 
101001150,1-c6ef68a1302cb154511240da9e5c547f,55094,55094,101001150,50,55094,55094,55094,55094,55094,55094,55094,55094,55094,55094,ORANGE ,Retraite complementaire ORANGE 
1760000262,1-bf9f80a67cb9a48964084d205caf4d7c,5000,5000,1760000262,50,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,IVOSEP ,Retraite complementaire IVOSEP 
1990000006,1-0101bb5f72888a09061b307c07a4eef0,75000,75000,1990000006,50,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,NPSP ,Retraite complementaire  NPSP 
101003445,1-a60b4ff97bb9ef3d2960165392b7a7b8,54752,54752,101003445,50,54752,54752,54752,54752,54752,54752,54752,54752,54752,54752,ORANGE ,Retraite complementaire ORANGE 
101002896,1-686b9bd8b07468bd670e9ba584570150,75514,75514,101002896,50,75514,75514,75514,75514,75514,75514,75514,75514,75514,75514,ORANGE ,Retraite complementaire ORANGE 
101003489,1-6cacb2ae90e0874cba54a771cb1dcd3d,183892,183892,101003489,50,183892,183892,183892,183892,183892,183892,183892,183892,183892,183892,ORANGE ,Retraite complementaire ORANGE 
101003449,1-3df40ced912c6f5a22245e3bb01ec19b,52548,52548,101003449,50,52548,52548,52548,52548,52548,52548,52548,52548,52548,52548,ORANGE ,Retraite complementaire ORANGE 
101001209,1-6b01c3b099099b5fd42f0a31318919a9,200658,200658,101001209,50,200658,200658,200658,200658,200658,200658,200658,200658,200658,200658,ORANGE ,Retraite complementaire ORANGE 
101002920,1-62821d23925c58f73a95914b3ab47d8e,175826,175826,101002920,50,175826,175826,175826,175826,175826,175826,175826,175826,175826,175826,ORANGE ,Retraite complementaire ORANGE 
1760000232,1-e07e5267b08a0070097f75ce3e05b5c5,0,5000,1760000232,50,0,5000,5000,0,5000,5000,5000,0,0,0,IVOSEP ,Retraite complementaire IVOSEP 
101003495,1-7566da91f9dd29a893bb348ec7e9eff8,70000,70000,101003495,50,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,ORANGE ,Retraite complementaire ORANGE 
101001305,1-003a27ad0abf7b6ada592396aa7d6fea,55094,55094,101001305,50,55094,55094,55094,55094,55094,55094,55094,55094,55094,55094,ORANGE ,Retraite complementaire ORANGE 
1760000201,1-3823f1af0807bcbabef29fdef0351fd7,5000,5000,1760000201,50,0,5000,5000,5000,5000,5000,5000,0,0,0,IVOSEP ,Retraite complementaire IVOSEP 
1760000266,1-2c637255ab2b20a3d38e1526aeb7dac1,0,0,1760000266,50,0,0,0,0,0,0,0,0,0,0,IVOSEP ,Retraite complementaire IVOSEP 
1990000012,1-1ba94b869de3b735c510d48ceb7fe9ec,105000,105000,1990000012,50,105000,105000,105000,105000,105000,105000,105000,105000,105000,105000,NPSP ,Retraite complementaire  NPSP 
1820000026,1-a28784fed7a2b32a1a2f7802d2e93aca,0,0,1820000026,50,0,0,0,0,0,0,0,0,0,0,SAHAM ASSURANCE VIE ,Retraite complementaire  SAHAM VIE 
101002928,1-a60a4f413809ef4959d05a6413fc37f1,157190,157190,101002928,50,157190,157190,157190,157190,157190,157190,157190,157190,157190,157190,ORANGE ,Retraite complementaire ORANGE 
101001658,1-5a80c84d88098eba284275840573a2dc,49808,49808,101001658,50,49808,49808,49808,49808,49808,49808,49808,49808,49808,49808,ORANGE ,Retraite complementaire ORANGE 
1820000073,1-36cbc40fe247d9dca01f03ca84837842,13000,0,1820000073,50,13000,0,0,13000,13000,10400,0,13000,13000,13000,SAHAM ASSURANCE VIE ,Retraite complementaire  SAHAM VIE 
101003523,1-e2a6b431f13d07d9d01e942059d5991f,58256,58256,101003523,50,58256,58256,58256,58256,58256,58256,58256,58256,58256,58256,ORANGE ,Retraite complementaire ORANGE 
1760000236,1-202f8cd3f32d886b515b4ddad4dd7e32,30000,30000,1760000236,50,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,IVOSEP ,Retraite complementaire IVOSEP 
1760000205,1-410c53f869d9d99c089b9ce0189aac95,5000,5000,1760000205,50,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,IVOSEP ,Retraite complementaire IVOSEP 
1990000016,1-3952af4e8a6066534771d2015061a928,150000,150000,1990000016,50,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,NPSP ,Retraite complementaire  NPSP 
1760000281,1-84daf4a646733acf3206d958b3cbd39a,5000,5000,1760000281,50,0,5000,5000,5000,5000,5000,5000,0,0,5000,IVOSEP ,Retraite complementaire IVOSEP 
1820000110,1-975acc29bad39809091e7e28b338796c,15600,15600,1820000110,50,0,15600,15600,15600,15600,15600,15600,0,15600,15600,SAHAM ASSURANCE VIE ,Retraite complementaire  SAHAM VIE 
101000607,1-8d30b6af0d68cfd5bea64d05047c6f9d,55964,55964,101000607,50,55964,55964,55964,55964,55964,55964,55964,55964,55964,55964,ORANGE ,Retraite complementaire ORANGE 
101003527,1-49db0f6170b718e4b3bce42f31009bb8,76146,76146,101003527,50,76146,76146,76146,76146,76146,76146,76146,76146,76146,76146,ORANGE ,Retraite complementaire ORANGE 
101003537,1-d6ae48f6ac3d7e30f120fa029805debc,88006,88006,101003537,50,88006,88006,88006,88006,88006,88006,88006,88006,88006,88006,ORANGE ,Retraite complementaire ORANGE 
101001128,1-75f95720a790a986b554725f172b85cc,59944,59944,101001128,50,59944,59944,59944,59944,59944,59944,59944,59944,59944,59944,ORANGE ,Retraite complementaire ORANGE 
1760000209,1-a71b340c4bff597b735a8bf96d851fdc,5000,5000,1760000209,50,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,IVOSEP ,Retraite complementaire IVOSEP 
1820000077,1-8c59e48c6071615f0ac4819bd46ad599,0,0,1820000077,50,0,0,0,0,0,0,0,0,0,0,SAHAM ASSURANCE VIE ,Retraite complementaire  SAHAM VIE 
1760000285,1-c552333eede59f9d51f4780094d7c99a,5000,5000,1760000285,50,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,IVOSEP ,Retraite complementaire IVOSEP 
101001296,1-34ca615530d2b180100f79823fda3eb4,59406,59406,101001296,50,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,ORANGE ,Retraite complementaire ORANGE 
101003566,1-34d373f84273e20924dce4e7faabc439,74684,74684,101003566,50,74684,74684,74684,74684,74684,74684,74684,74684,74684,74684,ORANGE ,Retraite complementaire ORANGE 
1820000118,1-db3d5c5ae659417e78e1b0517d35f1da,10400,10400,1820000118,50,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,SAHAM ASSURANCE VIE ,Retraite complementaire  SAHAM VIE 
1820000090,1-62b7154666be41d9e03640ac12a09032,10400,10400,1820000090,50,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,SAHAM ASSURANCE VIE ,Retraite complementaire  SAHAM VIE 
1760000022,1-091a3a260aeecf495ac521ab873b4408,5000,5000,1760000022,50,5000,5000,5000,5000,5000,5000,5000,0,5000,5000,IVOSEP ,Retraite complementaire IVOSEP 
1990000043,1-1dcd5526f020de2c9a0ba725d55265ca,75000,75000,1990000043,50,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,NPSP ,Retraite complementaire  NPSP 
1760000211,1-0accb24c0a40abbcbfcd168fdec7775a,0,0,1760000211,50,0,0,0,0,0,0,0,0,0,0,IVOSEP ,Retraite complementaire IVOSEP 
1820000094,1-242699f952c9faa5c1c1e28b09dd4623,55200,55200,1820000094,50,55200,55200,55200,55200,55200,55200,55200,55200,55200,55200,SAHAM ASSURANCE VIE ,Retraite complementaire  SAHAM VIE 
101001324,1-56a49e3045c4ae41e6454f2aca892e33,109702,109702,101001324,50,109702,109702,109702,109702,109702,109702,109702,109702,109702,109702,ORANGE ,Retraite complementaire ORANGE 
101003576,1-cfaecaa8a2b150583930816f28da0793,69884,69884,101003576,50,69884,69884,69884,69884,69884,69884,69884,69884,69884,69884,ORANGE ,Retraite complementaire ORANGE 
1820000141,1-c27d391ea62f5764b21e1fdf91d0c9c0,10400,10400,1820000141,50,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,SAHAM ASSURANCE VIE ,Retraite complementaire  SAHAM VIE 
1760000289,1-be498e45402e07386f48a1e8c1dd6cab,5000,5000,1760000289,50,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,IVOSEP ,Retraite complementaire IVOSEP 
101003581,1-13ac7b58f2e95119208efacd9854da00,96000,96000,101003581,50,96000,96000,96000,96000,96000,96000,96000,96000,96000,96000,ORANGE ,Retraite complementaire ORANGE 
101001334,1-9907a185a5442520df89df175650ba32,120888,120888,101001334,50,120888,120888,120888,120888,120888,120888,120888,120888,120888,120888,ORANGE ,Retraite complementaire ORANGE 
1820000098,1-64ccaf9170739d87a9e50d98cb7b2140,0,0,1820000098,50,0,0,0,0,0,0,0,0,0,0,SAHAM ASSURANCE VIE ,Retraite complementaire  SAHAM VIE 
1760000026,1-a5f5efdc66b4f18050a70a31bcedde06,5000,5000,1760000026,50,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,IVOSEP ,Retraite complementaire IVOSEP 
1820000145,1-311ac636ed130e35998f238b4c4e2f4f,10400,10400,1820000145,50,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,SAHAM ASSURANCE VIE ,Retraite complementaire  SAHAM VIE 
101001428,1-e020bedc1e1b3bd839532e53d1d1ff42,48432,48432,101001428,50,48432,40892,40892,48432,48432,48432,48432,48432,48432,48432,ORANGE ,Retraite complementaire ORANGE 
1760000215,1-8d4b2895b16e38f5718ceca1f71d129f,0,0,1760000215,50,0,5000,5000,0,0,0,0,0,0,0,IVOSEP ,Retraite complementaire IVOSEP 
1990000047,1-e882cb4e0d74dc65915bcfc531cff4a6,75000,75000,1990000047,50,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,NPSP ,Retraite complementaire  NPSP 
1820000122,1-1a515b19821420621fbae886ebf0e894,10400,10400,1820000122,50,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,SAHAM ASSURANCE VIE ,Retraite complementaire  SAHAM VIE 
1820000149,1-849df307ff6d90edb904ad5f3c065aa2,0,0,1820000149,50,0,0,0,0,0,0,0,0,0,0,SAHAM ASSURANCE VIE ,Retraite complementaire  SAHAM VIE 
1760000333,1-54b9b1ce84338ab85de7d4dd9413db6e,0,5000,1760000333,50,0,5000,5000,0,0,5000,5000,0,0,0,IVOSEP ,Retraite complementaire IVOSEP 
101001630,1-508f4912ae04b94e2cc76c4ac664ff6e,57968,57968,101001630,50,57968,57968,57968,57968,57968,57968,57968,57968,57968,57968,ORANGE ,Retraite complementaire ORANGE 
1760000254,1-4707d9db67ae9ead27186cef09bd8acb,7500,7500,1760000254,50,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,IVOSEP ,Retraite complementaire IVOSEP 
101003266,1-59e5b15f9a48336334e0c6a7a9db5390,137690,137690,101003266,50,137690,137690,137690,137690,137690,137690,137690,137690,137690,137690,ORANGE ,Retraite complementaire ORANGE 
1820000126,1-42845bb2eaab38e94a6b1a2ce44fc1f5,25200,25200,1820000126,50,25200,25200,25200,25200,25200,25200,25200,25200,25200,25200,SAHAM ASSURANCE VIE ,Retraite complementaire  SAHAM VIE 
1820000210,1-eb1b2d312de42927bb21d25b50508852,15600,0,1820000210,50,15600,0,0,15600,15600,0,0,15600,15600,15600,SAHAM ASSURANCE VIE ,Retraite complementaire  SAHAM VIE 
1760000067,1-c6df46589f216fcaf7f422e5c9b6cb66,7500,7500,1760000067,50,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,IVOSEP ,Retraite complementaire IVOSEP 
1990000112,1-09a059755d5439f994420712e6a4bda3,105000,105000,1990000112,50,105000,105000,105000,105000,105000,105000,105000,105000,105000,105000,NPSP ,Retraite complementaire  NPSP 
1760000337,1-6b6fe766b43ba8dc57e3d79bd5cb8cf8,5000,5000,1760000337,50,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,IVOSEP ,Retraite complementaire IVOSEP 
101001638,1-52591ce4769012db5ffc5a77742fd234,61234,61234,101001638,50,61234,61234,61234,61234,61234,61234,61234,61234,61234,61234,ORANGE ,Retraite complementaire ORANGE 
1820000010,1-4567324662b761157be59b64035c72d1,10400,10400,1820000010,50,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,SAHAM ASSURANCE VIE ,Retraite complementaire  SAHAM VIE 
101003337,1-468c471d5e889662031728cf34643fd5,70078,70078,101003337,50,70078,70078,70078,70078,70078,70078,70078,70078,70078,70078,ORANGE ,Retraite complementaire ORANGE 
1760000073,1-b4dd28b94fd203e3e884bf39fa1b46e5,5000,5000,1760000073,50,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,IVOSEP ,Retraite complementaire IVOSEP 
1990000116,1-825cfc537ed5d9709b3d1cac4da33ab5,75000,75000,1990000116,50,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,NPSP ,Retraite complementaire  NPSP 
1820000041,1-c7e28b6e67931cd934ca96ba4b8f8ba3,57800,57800,1820000041,50,57800,57800,57800,57800,57800,57800,57800,57800,57800,57800,SAHAM ASSURANCE VIE ,Retraite complementaire  SAHAM VIE 
101002128,1-c8e90dc5caf2922b756a83cc31867433,43292,43292,101002128,50,43292,43292,43292,43292,43292,43292,43292,43292,43292,43292,ORANGE ,Retraite complementaire ORANGE 
101003245,1-5bf61a44fb0e4d22b61964260a60b910,184000,184000,101003245,50,184000,184000,184000,184000,184000,184000,184000,184000,184000,184000,ORANGE ,Retraite complementaire ORANGE 
101003366,1-a840b62d39d13d4cb8d63156fa249193,122496,122496,101003366,50,122496,122496,122496,122496,122496,122496,122496,122496,122496,122496,ORANGE ,Retraite complementaire ORANGE 
